"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L1069","ExampleTestCase","example.ExampleTestCase","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\ExampleTestCase.java","26","1","58","2","0","0","0","0","0","0","0","0","3","0","0","4","8","4","0","4","8","0","0.142857","4","0","0","1","0.142857","4","0","0","0","0","0","24","33","1","0","1","0","4","0","0","0","4","3","0","0","0","24","33","1","0","1","0","4","0","0","0","4","3","0","0","0","0","0","12","3","1","0","4","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0"
"L1218","ExternalCustomConditionDemo","example.ExternalCustomConditionDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\ExternalCustomConditionDemo.java","17","1","25","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0.142857","1","0","0","1","0.142857","1","0","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","5","1","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L1221","ExternalCondition","example.ExternalCondition","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\ExternalCustomConditionDemo.java","27","1","33","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0.166667","1","0","0","1","0.166667","1","0","0","0","0","0","5","7","0","0","0","0","1","0","0","0","1","1","0","0","0","5","7","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","2","0","0","0","1","0","0","0","0","0","5","0","1","0","0","0","0","0","0"
"L1224","ExternalMethodSourceDemo","example.ExternalMethodSourceDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\ExternalMethodSourceDemo.java","19","1","26","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0.142857","1","0","0","1","0.142857","1","0","0","0","0","0","6","8","0","0","0","0","1","0","0","0","1","0","0","0","0","6","8","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","5","0","1","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L1231","StringsProviders","example.StringsProviders","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\ExternalMethodSourceDemo.java","28","1","33","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0.166667","1","0","0","1","0.166667","1","0","0","0","0","0","5","6","0","0","0","0","1","0","0","0","1","1","0","0","0","5","6","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","1","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L1238","HamcrestAssertionsDemo","example.HamcrestAssertionsDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\HamcrestAssertionsDemo.java","22","1","31","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0.125","1","0","0","1","0.125","1","0","0","0","0","0","7","10","1","0","1","0","1","0","0","0","1","1","0","0","0","7","10","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L1244","IgnoredTestsDemo","example.IgnoredTestsDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\IgnoredTestsDemo.java","19","1","30","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","2","1","0.166667","2","1","1","0","0.166667","2","0","0","0","0","0","10","12","0","0","0","0","2","0","0","0","2","0","0","0","0","10","12","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","7","2","2","0","2","0","0","1","0","0","0","0","6","2","0","0","0","0","0","0","0"
"L1299","JUnit4Tests","example.JUnit4Tests","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\JUnit4Tests.java","15","1","22","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0.166667","1","0","0","2","0.166667","1","0","0","0","0","0","5","8","0","0","0","0","1","0","1","0","1","0","0","1","0","5","8","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L1302","JUnitPlatformClassDemo","example.JUnitPlatformClassDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\JUnitPlatformClassDemo.java","20","1","38","2","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","1","3","1","0.333333","6","2","1","0","0.333333","6","0","0","0","0","0","12","19","0","0","0","0","2","0","0","0","2","1","0","0","0","12","19","0","0","0","0","2","0","0","0","2","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1313","JUnitPlatformSuiteDemo","example.JUnitPlatformSuiteDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\JUnitPlatformSuiteDemo.java","18","1","26","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0.3","3","0","0","1","0.3","3","0","0","0","0","0","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L1318","MyFirstJUnitJupiterTests","example.MyFirstJUnitJupiterTests","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\MyFirstJUnitJupiterTests.java","20","1","29","2","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","2","3","0","0.125","1","0","0","1","0.125","1","0","0","0","0","0","7","10","1","0","1","0","1","0","0","0","1","1","0","0","0","7","10","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L1323","OrderedNestedTestClassesDemo","example.OrderedNestedTestClassesDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\OrderedNestedTestClassesDemo.java","20","1","40","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0.25","1","0","0","1","0.0555556","1","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","17","21","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","12","0","2","0","0","0","0","0","0","0","0","0","12","2","0","0","0","0","0","0","0"
"L1340","OrderedTestsDemo","example.OrderedTestsDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\OrderedTestsDemo.java","19","1","40","2","0","0","0","0","0","0","0","0","3","0","0","3","4","0","0","0","3","0","0.210526","4","0","0","1","0.210526","4","0","0","0","0","0","15","22","0","0","0","0","3","0","0","0","3","0","0","0","0","15","22","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","10","3","0","0","3","0","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0"
"L1345","ParameterizedTestDemo","example.ParameterizedTestDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\ParameterizedTestDemo.java","69","1","466","2","0","0","0","0","0","0","0","0","33","1","1","36","28","0","0","18","51","0","0.250996","63","58","0","1","0.233236","80","0","0","0","0","0","188","303","0","0","0","0","33","0","0","0","33","38","0","0","0","263","398","3","1","1","1","43","0","4","0","46","51","0","6","0","0","1","64","1","42","0","7","0","34","1","0","1","0","0","60","2","1","0","0","0","0","0","2"
"L1679","PollingTimeoutDemo","example.PollingTimeoutDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\PollingTimeoutDemo.java","16","1","33","2","0","0","0","0","0","0","0","0","1","1","1","3","2","0","0","0","2","0","0.294118","5","2","0","1","0.294118","5","0","0","0","0","0","12","18","0","0","0","0","2","0","0","0","2","3","0","0","0","12","18","0","0","0","0","2","0","0","0","2","3","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L1692","RepeatedTestsDemo","example.RepeatedTestsDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\RepeatedTestsDemo.java","24","1","67","2","0","0","0","0","0","0","0","0","6","0","0","6","6","0","0","6","12","0","0.179487","7","1","0","1","0.179487","7","0","0","0","0","0","32","44","1","0","1","0","6","0","0","0","6","7","0","0","0","32","44","1","0","1","0","6","0","0","0","6","7","0","0","0","0","0","12","0","1","0","0","0","0","1","0","0","1","0","11","0","0","0","0","0","0","0","0"
"L1830","SharedResourcesDemo","example.SharedResourcesDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\SharedResourcesDemo.java","29","1","65","2","0","0","0","0","0","0","0","0","4","0","0","5","8","0","0","2","7","1","0.0625","2","1","1","0","0.0625","2","0","0","0","0","0","30","37","1","0","1","0","5","0","0","0","5","8","0","0","0","30","37","1","0","1","0","5","0","0","0","5","8","0","0","0","0","0","13","1","4","0","3","0","0","1","0","0","0","0","12","0","2","0","0","0","0","0","0"
"L1867","SlowTests","example.SlowTests","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\SlowTests.java","22","1","125","2","0","0","0","0","0","0","0","0","1","0","0","20","4","0","0","0","20","0","0.0117647","1","0","0","1","0.0117647","1","0","0","0","0","0","84","104","0","0","0","0","20","0","0","0","20","20","0","0","0","84","104","0","0","0","0","20","0","0","0","20","20","0","0","0","0","0","43","19","19","1","19","0","19","0","0","0","0","0","43","0","0","0","0","0","0","0","0"
"L1911","StandardTests","example.StandardTests","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\StandardTests.java","24","1","66","2","0","0","0","0","0","0","0","0","8","0","0","8","9","0","0","2","10","0","0.114286","4","1","0","1","0.114286","4","0","0","0","0","0","31","43","0","0","0","0","8","0","0","0","8","3","0","0","0","31","43","0","0","0","0","8","0","0","0","8","3","0","0","0","0","0","18","2","5","0","2","0","0","1","0","0","0","0","17","5","0","0","0","0","0","0","0"
"L1922","SuiteDemo","example.SuiteDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\SuiteDemo.java","19","1","27","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0.3","3","0","0","1","0.3","3","0","0","0","0","0","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L1924","TaggingDemo","example.TaggingDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TaggingDemo.java","17","1","26","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0.111111","1","0","0","1","0.111111","1","0","0","0","0","0","8","10","0","0","0","0","1","0","0","0","1","0","0","0","0","8","10","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","5","1","1","0","1","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0"
"L1927","TempDirectoryDemo","example.TempDirectoryDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TempDirectoryDemo.java","26","1","76","2","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","4","6","0","0.157895","3","3","0","1","0.189189","7","0","0","0","0","0","16","29","0","0","0","0","2","0","0","0","2","8","0","0","0","30","51","1","0","1","0","4","0","0","0","4","11","0","0","0","0","0","13","2","5","0","5","0","1","2","0","0","0","0","11","0","1","0","0","0","0","0","0"
"L1958","TestInfoDemo","example.TestInfoDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TestInfoDemo.java","23","1","48","2","0","0","0","0","0","0","0","0","3","0","0","5","6","0","0","4","8","0","0.0454545","1","0","0","1","0.0454545","1","0","0","0","0","0","21","26","0","0","0","0","4","0","0","0","4","5","0","0","0","21","26","0","0","0","0","4","0","0","0","4","5","0","0","0","0","2","12","1","6","0","8","0","0","1","0","0","0","0","11","1","0","0","0","0","0","0","0"
"L1970","TestingAStackDemo","example.TestingAStackDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TestingAStackDemo.java","27","1","97","2","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0.1","1","0","0","1","0.0169492","1","0","0","0","0","0","9","12","1","0","1","0","1","0","0","0","1","1","0","0","0","58","71","2","0","2","0","9","0","0","0","9","11","0","0","0","0","0","29","1","10","0","9","0","2","2","0","0","0","0","27","0","0","0","0","0","0","0","0"
"L2163","TestReporterDemo","example.TestReporterDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TestReporterDemo.java","21","1","44","2","0","0","0","0","0","0","0","0","3","0","0","3","3","0","0","3","6","0","0.1","2","1","0","1","0.1","2","0","0","0","0","0","18","24","0","0","0","0","3","0","0","0","3","6","0","0","0","18","24","0","0","0","0","3","0","0","0","3","6","0","0","0","0","0","10","3","0","0","3","0","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0"
"L2192","TestTemplateDemo","example.TestTemplateDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TestTemplateDemo.java","29","1","88","2","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","1","2","0","0.111111","1","1","0","1","0.12","6","0","0","0","0","0","8","16","1","0","1","0","1","0","0","0","1","1","0","0","0","44","60","1","2","1","2","8","0","6","0","8","8","0","6","0","0","0","30","0","1","0","0","0","1","2","0","0","0","0","28","0","0","0","0","0","0","0","0"
"L2247","TimeoutDemo","example.TimeoutDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\TimeoutDemo.java","20","1","34","2","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","0","2","1","0.285714","4","1","1","0","0.285714","4","0","0","0","0","0","10","15","0","0","0","0","2","0","0","1","2","0","0","0","1","10","15","0","0","0","0","2","0","0","1","2","0","0","0","1","0","0","4","1","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"L2305","UsingTheLauncherDemo","example.UsingTheLauncherDemo","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","43","1","136","2","0","0","0","0","0","0","0","0","3","1","1","3","20","0","0","28","31","1","0.255814","22","4","1","0","0.255814","22","0","0","0","0","0","64","94","0","0","0","0","3","0","0","0","3","18","0","0","0","64","94","0","0","0","0","3","0","0","0","3","18","0","0","0","0","1","8","3","0","0","3","0","0","1","0","3","0","0","4","0","1","0","0","0","0","0","0"
"L2323","MyTestClass","example.MyTestClass","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","138","1","139","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0"
"L2410","CustomTestExecutionListener","example.CustomTestExecutionListener","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","141","1","142","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","2","0","0","0","0","0","0","0","0","7","0","0","7","0","2","2","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0"
"L2390","CustomLauncherSessionListener","example.CustomLauncherSessionListener","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","144","1","145","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","2","1","0","0","0","0","0","0","0","2","0","1","2","0","2","2","1","0","0","0","0","0","0","0","2","0","1","2","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","2"
"L2395","CustomLauncherDiscoveryListener","example.CustomLauncherDiscoveryListener","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","147","1","148","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","1","2","2","2","0","0","0","0","0","0","0","5","0","2","5","0","2","2","2","0","0","0","0","0","0","0","5","0","2","5","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","2"
"L2400","CustomPostDiscoveryFilter","example.CustomPostDiscoveryFilter","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","150","1","155","2","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","1","2","0","0","0","0","0","2","0","0","2","2","0","0","1","6","6","0","0","0","0","1","0","1","0","5","1","0","5","0","6","6","0","0","0","0","1","0","1","0","5","1","0","5","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0"
"L2431","B_TestCase","example.B_TestCase","L104","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\example\B_TestCase.java","22","1","37","2","0","0","0","0","0","0","0","0","2","1","1","3","3","1","0","1","3","1","0.2","3","3","1","0","0.2","3","0","0","0","0","0","12","16","1","0","1","0","2","1","0","0","2","2","1","0","0","12","16","1","0","1","0","2","1","0","0","2","2","1","0","0","0","0","11","1","2","0","1","0","1","1","0","0","0","0","6","1","0","0","0","0","0","0","4"
"L50391","DefaultPackageTestCase","DefaultPackageTestCase","L50309","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\DefaultPackageTestCase.java","20","1","28","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","1","0.684211","13","12","1","0","0.684211","13","0","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L50395","DefaultPackageTestCase","DefaultPackageTestCase","L50309","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\DefaultPackageTestCase.java","20","1","28","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","1","0.684211","13","12","1","0","0.684211","13","0","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
