"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C9346","443~CloneInstance","C1945","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","349","2","368","3","1","3","66","20","1","0"
"C9334","425~CloneInstance","C1939","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","414","2","424","3","1","2","42","11","1","0"
"C9338","431~CloneInstance","C1941","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","426","2","435","3","1","2","40","10","1","0"
"C9340","434~CloneInstance","C1942","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","437","2","447","3","1","2","42","11","1","0"
"C9345","441~CloneInstance","C1944","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","471","2","488","3","1","3","62","18","1","0"
"C9347","444~CloneInstance","C1945","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","490","2","509","3","1","3","66","20","1","0"
"C9335","426~CloneInstance","C1939","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","555","2","565","3","1","2","42","11","1","0"
"C9339","432~CloneInstance","C1941","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","567","2","576","3","1","2","40","10","1","0"
"C9342","437~CloneInstance","C1943","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","612","2","629","3","1","3","62","18","1","0"
"C9348","445~CloneInstance","C1945","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","631","2","650","3","1","3","66","20","1","0"
"C9336","428~CloneInstance","C1940","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","673","2","682","3","1","2","40","10","1","0"
"C9341","435~CloneInstance","C1942","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","720","2","731","3","1","2","42","12","1","0"
"C9343","438~CloneInstance","C1943","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","756","2","773","3","1","3","62","18","1","0"
"C9337","429~CloneInstance","C1940","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","817","2","826","3","1","2","40","10","1","0"
"C9332","422~CloneInstance","C1938","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","1059","3","1072","4","1","3","44","14","1","0"
"C9333","423~CloneInstance","C1938","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertArrayEqualsAssertionsTests.java","1402","3","1415","4","1","3","44","14","1","0"
"C9349","447~CloneInstance","C1946","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","97","2","108","3","1","2","59","12","1","0"
"C9902","673~CloneInstance","C2134","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","110","2","122","3","1","2","59","13","1","0"
"C9350","448~CloneInstance","C1946","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","124","2","135","3","1","2","59","12","1","0"
"C9903","674~CloneInstance","C2134","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","137","2","150","3","1","2","59","14","1","0"
"C9351","450~CloneInstance","C1947","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","238","2","249","3","1","2","59","12","1","0"
"C9352","451~CloneInstance","C1947","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","251","2","262","3","1","2","59","12","1","0"
"C9353","452~CloneInstance","C1947","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertDoesNotThrowAssertionsTests.java","264","2","275","3","1","2","59","12","1","0"
"C9630","565~CloneInstance","C2052","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertEqualsAssertionsTests.java","40","2","52","3","1","2","42","13","1","0"
"C9640","579~CloneInstance","C2056","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertEqualsAssertionsTests.java","54","2","67","3","1","2","44","14","1","0"
"C9635","572~CloneInstance","C2054","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertEqualsAssertionsTests.java","69","2","82","3","1","2","44","14","1","0"
"C9631","566~CloneInstance","C2052","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertEqualsAssertionsTests.java","93","2","105","3","1","2","42","13","1","0"
"C9641","580~CloneInstance","C2056","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertEqualsAssertionsTests.java","107","2","120","3","1","2","44","14","1","0"
"C9636","573~CloneInstance","C2054","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertEqualsAssertionsTests.java","122","2","135","3","1","2","44","14","1","0"
"C9302","379~CloneInstance","C1925","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertFalseAssertionsTests.java","51","2","61","3","1","2","42","11","1","0"
"C9306","385~CloneInstance","C1927","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertFalseAssertionsTests.java","63","2","73","3","1","2","42","11","1","0"
"C9330","419~CloneInstance","C1937","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertFalseAssertionsTests.java","75","2","85","3","1","2","42","11","1","0"
"C9304","382~CloneInstance","C1926","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertFalseAssertionsTests.java","87","2","97","3","1","2","42","11","1","0"
"C9328","416~CloneInstance","C1936","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertFalseAssertionsTests.java","99","2","109","3","1","2","42","11","1","0"
"C6573","130~CloneInstance","C1105","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertNullAssertionsTests.java","66","3","81","4","1","4","49","16","1","0"
"C6574","131~CloneInstance","C1105","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertNullAssertionsTests.java","96","3","112","4","1","4","49","17","1","0"
"C9948","700~CloneInstance","C2155","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","40","2","49","3","1","1","73","10","1","0"
"C9583","533~CloneInstance","C2034","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","51","2","62","3","1","1","109","12","1","1"
"C9308","388~CloneInstance","C1928","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","111","2","120","3","1","2","60","10","1","0"
"C9312","394~CloneInstance","C1930","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","122","2","132","3","1","2","60","11","1","0"
"C9310","391~CloneInstance","C1929","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","134","2","144","3","1","2","60","11","1","0"
"C9316","400~CloneInstance","C1932","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","146","2","159","3","1","2","63","14","1","0"
"C9322","408~CloneInstance","C1934","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","161","2","177","3","1","2","65","17","1","0"
"C9320","405~CloneInstance","C1933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","179","2","195","3","1","2","65","17","1","0"
"C10502","806~CloneInstance","C2301","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","197","2","216","3","1","2","63","20","1","0"
"C9314","397~CloneInstance","C1931","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","218","2","232","3","1","2","64","15","1","0"
"C10465","796~CloneInstance","C2291","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsAssertionsTests.java","234","2","263","3","1","2","66","30","1","0"
"C9317","401~CloneInstance","C1932","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","48","2","61","3","1","2","63","14","1","0"
"C9318","402~CloneInstance","C1932","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","63","2","76","3","1","2","63","14","1","0"
"C9949","701~CloneInstance","C2155","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","78","2","87","3","1","1","73","10","1","0"
"C9584","534~CloneInstance","C2034","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","89","2","100","3","1","1","109","12","1","1"
"C9309","389~CloneInstance","C1928","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","150","2","159","3","1","2","60","10","1","0"
"C9313","395~CloneInstance","C1930","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","161","2","171","3","1","2","60","11","1","0"
"C9311","392~CloneInstance","C1929","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","173","2","183","3","1","2","60","11","1","0"
"C9319","403~CloneInstance","C1932","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","185","2","198","3","1","2","63","14","1","0"
"C9323","409~CloneInstance","C1934","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","200","2","216","3","1","2","65","17","1","0"
"C9321","406~CloneInstance","C1933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","218","2","234","3","1","2","65","17","1","0"
"C10503","807~CloneInstance","C2301","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","236","2","255","3","1","2","63","20","1","0"
"C9315","398~CloneInstance","C1931","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","257","2","271","3","1","2","64","15","1","0"
"C10466","797~CloneInstance","C2291","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertThrowsExactlyAssertionsTests.java","273","2","302","3","1","2","66","30","1","0"
"C9077","342~CloneInstance","C1840","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTimeoutAssertionsTests.java","97","2","108","3","1","1","147","12","1","1"
"C9831","643~CloneInstance","C2110","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTimeoutAssertionsTests.java","110","2","119","3","1","1","113","10","1","1"
"C9833","646~CloneInstance","C2111","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTimeoutAssertionsTests.java","121","2","130","3","1","1","74","10","1","0"
"C9078","343~CloneInstance","C1840","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTimeoutAssertionsTests.java","229","2","240","3","1","1","147","12","1","1"
"C9832","644~CloneInstance","C2110","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTimeoutAssertionsTests.java","242","2","251","3","1","1","113","10","1","1"
"C9834","647~CloneInstance","C2111","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTimeoutAssertionsTests.java","253","2","262","3","1","1","74","10","1","0"
"C9303","380~CloneInstance","C1925","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTrueAssertionsTests.java","51","2","61","3","1","2","42","11","1","0"
"C9307","386~CloneInstance","C1927","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTrueAssertionsTests.java","63","2","73","3","1","2","42","11","1","0"
"C9305","383~CloneInstance","C1926","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTrueAssertionsTests.java","75","2","85","3","1","2","42","11","1","0"
"C9331","420~CloneInstance","C1937","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTrueAssertionsTests.java","87","2","97","3","1","2","42","11","1","0"
"C9329","417~CloneInstance","C1936","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssertTrueAssertionsTests.java","99","2","109","3","1","2","42","11","1","0"
"C9898","667~CloneInstance","C2132","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssumptionsTests.java","36","2","48","3","1","1","90","13","1","0"
"C9900","670~CloneInstance","C2133","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssumptionsTests.java","50","2","62","3","1","1","90","13","1","0"
"C9899","668~CloneInstance","C2132","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssumptionsTests.java","101","2","113","3","1","1","90","13","1","0"
"C9901","671~CloneInstance","C2133","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\AssumptionsTests.java","115","2","127","3","1","1","90","13","1","0"
"C9205","359~CloneInstance","C1889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\DisplayNameGenerationTests.java","38","2","50","3","1","1","20","13","1","0"
"C9206","360~CloneInstance","C1889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\DisplayNameGenerationTests.java","52","2","64","3","1","1","20","13","1","0"
"C9207","361~CloneInstance","C1889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\DisplayNameGenerationTests.java","86","2","98","3","1","1","20","13","1","0"
"C9208","362~CloneInstance","C1889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\DisplayNameGenerationTests.java","118","2","130","3","1","1","20","13","1","0"
"C9189","356~CloneInstance","C1882","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\DisplayNameGenerationTests.java","172","2","184","3","1","1","26","13","1","0"
"C9190","357~CloneInstance","C1882","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\DisplayNameGenerationTests.java","186","2","198","3","1","1","26","13","1","0"
"C5747","109~CloneInstance","C880","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DefaultMethodTests.java","78","3","90","5","1","1","302","13","1","1"
"C9646","588~CloneInstance","C2059","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DefaultMethodTests.java","75","2","92","3","1","1","320","18","1","1"
"C5748","110~CloneInstance","C880","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DefaultMethodTests.java","98","3","110","5","1","1","302","13","1","1"
"C9647","589~CloneInstance","C2059","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DefaultMethodTests.java","94","2","112","3","1","1","320","19","1","1"
"C5749","111~CloneInstance","C880","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DefaultMethodTests.java","117","3","129","5","1","1","302","13","1","1"
"C4005","45~CloneInstance","C404","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","104","3","113","82","1","1","185","10","1","1"
"C9881","663~CloneInstance","C2126","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","100","2","114","3","1","1","242","15","1","1"
"C4006","46~CloneInstance","C404","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","120","3","129","82","1","1","185","10","1","1"
"C9882","664~CloneInstance","C2126","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","116","2","130","3","1","1","242","15","1","1"
"C4007","47~CloneInstance","C404","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","136","3","146","82","1","1","185","11","1","1"
"C9883","665~CloneInstance","C2126","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","132","2","147","3","1","1","242","16","1","1"
